Year,Mortgage_Rate,Consumer_Inflation_Rate,cluster
1979.75,11.3,11.879699248120312,3
1979.8333333333333,11.64,12.071535022354718,3
1979.9166666666667,12.83,12.592592592592599,3
1980.0,12.9,13.254786450662737,3
1980.0833333333333,12.88,13.868613138686126,3
1980.1666666666667,13.04,14.161849710982644,3
1980.25,15.28,14.592274678111572,3
1980.3333333333333,16.33,14.589235127478762,3
1980.4166666666667,14.26,14.425770308123242,3
1980.5,12.71,14.265927977839322,3
1980.5833333333333,12.19,13.15068493150684,3
1980.6666666666667,12.56,12.890094979647216,3
1980.75,13.2,12.768817204301076,3
1980.8333333333333,13.79,12.632978723404253,3
1980.9166666666667,14.21,12.631578947368416,3
1981.0,14.79,12.353706111833551,3
1981.0833333333333,14.9,11.794871794871797,3
1981.1666666666667,15.13,11.392405063291132,3
1981.25,15.4,10.611735330836458,3
1981.3333333333333,15.58,10.135970333745359,3
1981.4166666666667,16.4,9.79192166462668,3
1981.5,16.7,9.696969696969692,3
1981.5833333333333,16.83,10.774818401937058,3
1981.6666666666667,17.29,10.817307692307686,3
1981.75,18.16,10.96543504171632,3
1981.8333333333333,18.45,10.271546635182993,3
1981.9166666666667,17.83,9.579439252336464,3
1982.0,16.92,8.912037037037024,3
1982.0833333333333,17.4,8.25688073394495,3
1982.1666666666667,17.6,7.613636363636367,3
1982.25,17.16,6.884875846501148,3
1982.3333333333333,16.89,6.621773288439958,3
1982.4166666666667,16.68,6.911928651059096,3
1982.5,16.7,7.182320441988943,3
1982.5833333333333,16.82,6.557377049180335,3
1982.6666666666667,16.27,5.965292841648595,1
1982.75,15.43,4.940923737916236,1
1982.8333333333333,14.61,5.032119914346889,1
1982.9166666666667,13.83,4.47761194029852,1
1983.0,13.62,3.825717321997879,1
1983.0833333333333,13.25,3.7076271186440746,1
1983.1666666666667,13.04,3.484688489968324,1
1983.25,12.8,3.5902851108764455,1
1983.3333333333333,12.78,4.0000000000000036,1
1983.4166666666667,12.63,3.44108446298228,1
1983.5,12.87,2.4742268041237248,1
1983.5833333333333,13.42,2.358974358974364,1
1983.6666666666667,13.81,2.456499488229258,1
1983.75,13.73,2.763561924257929,1
1983.8333333333333,13.54,2.752293577981657,1
1983.9166666666667,13.44,3.1632653061224536,1
1984.0,13.42,3.7871033776867957,1
1984.0833333333333,13.37,4.290091930541351,1
1984.1666666666667,13.23,4.693877551020398,1
1984.25,13.39,4.892966360856277,1
1984.3333333333333,13.65,4.5546558704453455,1
1984.4166666666667,13.94,4.3346774193548265,1
1984.5,14.42,4.325955734406439,1
1984.5833333333333,14.67,4.308617234468937,1
1984.6666666666667,14.47,4.295704295704317,1
1984.75,14.35,4.2828685258964105,1
1984.8333333333333,14.13,4.265873015873023,1
1984.9166666666667,13.64,4.154302670623156,1
1985.0,13.18,4.043392504930954,1
1985.0833333333333,13.08,3.52595494613126,1
1985.1666666666667,12.92,3.6062378167641462,1
1985.25,13.17,3.790087463556846,1
1985.3333333333333,13.2,3.581800580832528,1
1985.4166666666667,12.91,3.5748792270531515,1
1985.5,12.22,3.6644165863066513,1
1985.5833333333333,12.03,3.458213256484166,1
1985.6666666666667,12.19,3.3524904214559337,1
1985.75,12.19,3.2473734479465,1
1985.8333333333333,12.14,3.2350142721217834,1
1985.9166666666667,11.78,3.5137701804368593,1
1986.0,11.26,3.791469194312791,1
1986.0833333333333,10.89,3.9735099337748325,1
1986.1666666666667,10.71,3.19849482596426,1
1986.25,10.08,2.1535580524344455,1
1986.3333333333333,9.94,1.5887850467289688,1
1986.4166666666667,10.14,1.679104477611948,1
1986.5,10.68,1.7674418604651132,1
1986.5833333333333,10.51,1.671309192200554,1
1986.6666666666667,10.2,1.575532900834098,1
1986.75,10.01,1.757631822386685,1
1986.8333333333333,9.97,1.5668202764977046,1
1986.9166666666667,9.7,1.2844036697247763,1
1987.0,9.31,1.187214611872145,1
1987.0833333333333,9.2,1.364877161055511,1
1987.1666666666667,9.08,1.9143117593436676,1
1987.25,9.04,2.8414298808432603,1
1987.3333333333333,9.83,3.679852805887762,1
1987.4166666666667,10.6,3.669724770642202,1
1987.5,10.54,3.7477148080438782,1
1987.5833333333333,10.28,3.926940639269394,1
1987.6666666666667,10.33,4.2883211678832245,1
1987.75,10.89,4.2727272727272725,1
1987.8333333333333,11.26,4.355716878402904,1
1987.9166666666667,10.65,4.528985507246386,1
1988.0,10.65,4.332129963898912,1
1988.0833333333333,10.43,4.129263913824044,1
1988.1666666666667,9.89,3.9355992844364973,1
1988.25,9.93,3.832442067736186,1
1988.3333333333333,10.2,3.9929015084294583,1
1988.4166666666667,10.46,3.9823008849557473,1
1988.5,10.46,3.96475770925111,1
1988.5833333333333,10.43,4.130052724077338,1
1988.6666666666667,10.6,4.111986001749779,1
1988.75,10.48,4.184829991281602,1
1988.8333333333333,10.3,4.260869565217407,1
1988.9166666666667,10.27,4.246100519930662,1
1989.0,10.61,4.4117647058823595,1
1989.0833333333333,10.73,4.482758620689653,1
1989.1666666666667,10.65,4.647160068846801,1
1989.25,11.03,4.892703862660941,1
1989.3333333333333,11.05,5.034129692832767,1
1989.4166666666667,10.77,5.276595744680845,1
1989.5,10.2,5.1694915254237195,1
1989.5833333333333,9.88,5.063291139240511,1
1989.6666666666667,9.99,4.621848739495804,1
1989.75,10.13,4.435146443514637,1
1989.8333333333333,9.95,4.587155963302747,1
1989.9166666666667,9.77,4.655029093931851,1
1990.0,9.74,4.639602319801162,1
1990.0833333333333,9.9,5.198019801980203,1
1990.1666666666667,10.2,5.263157894736836,1
1990.25,10.27,5.237315875613735,1
1990.3333333333333,10.37,4.711616571892785,1
1990.4166666666667,10.48,4.365400161681476,1
1990.5,10.16,4.673650282030639,1
1990.5833333333333,10.04,4.819277108433728,1
1990.6666666666667,10.1,5.702811244979911,1
1990.75,10.18,6.169871794871806,1
1990.8333333333333,10.18,6.379585326953752,1
1990.9166666666667,10.01,6.195393169181873,1
1991.0,9.67,6.254948535233562,1
1991.0833333333333,9.64,5.647058823529405,1
1991.1666666666667,9.37,5.312500000000009,1
1991.25,9.5,4.821150855365497,1
1991.3333333333333,9.49,4.809930178432875,1
1991.4166666666667,9.47,5.034856700232382,1
1991.5,9.62,4.695919938414161,1
1991.5833333333333,9.58,4.367816091954024,1
1991.6666666666667,9.24,3.7993920972644313,1
1991.75,9.01,3.396226415094339,1
1991.8333333333333,8.86,2.8485757121439192,2
1991.9166666666667,8.71,3.0665669409125185,2
1992.0,8.5,2.980625931445613,2
1992.0833333333333,8.43,2.672605790645899,2
1992.1666666666667,8.76,2.8189910979228294,2
1992.25,8.94,3.189910979228472,2
1992.3333333333333,8.85,3.1828275351591495,2
1992.4166666666667,8.67,3.0235988200590036,2
1992.5,8.51,3.0147058823529305,2
1992.5833333333333,8.13,3.1571218795888534,2
1992.6666666666667,7.98,3.0746705710102518,2
1992.75,7.92,2.9927007299270114,2
1992.8333333333333,8.09,3.279883381924198,2
1992.9166666666667,8.31,3.1204644412191396,2
1993.0,8.22,2.966714905933454,2
1993.0833333333333,8.02,3.2537960954446943,2
1993.1666666666667,7.68,3.2467532467532534,2
1993.25,7.5,3.0194104960460155,2
1993.3333333333333,7.47,3.1563845050215145,2
1993.4166666666667,7.47,3.2211882605583497,2
1993.5,7.42,2.9978586723768963,2
1993.5833333333333,7.21,2.8469750889679624,2
1993.6666666666667,7.11,2.840909090909083,2
1993.75,6.92,2.7639971651311157,2
1993.8333333333333,6.83,2.752293577981657,2
1993.9166666666667,7.16,2.7445460942997935,2
1994.0,7.17,2.8109627547435068,2
1994.0833333333333,7.06,2.450980392156854,2
1994.1666666666667,7.15,2.515723270440251,2
1994.25,7.68,2.6517794836008246,2
1994.3333333333333,8.32,2.364394993045882,2
1994.4166666666667,8.6,2.288488210818307,2
1994.5,8.4,2.494802494802495,2
1994.5833333333333,8.61,2.69896193771626,2
1994.6666666666667,8.51,2.900552486187835,2
1994.75,8.64,2.965517241379323,2
1994.8333333333333,8.93,2.609890109890123,2
1994.9166666666667,9.17,2.602739726027403,2
1995.0,9.2,2.597402597402576,2
1995.0833333333333,9.15,2.8708133971291794,2
1995.1666666666667,8.83,2.862985685071595,2
1995.25,8.46,2.7872195785180187,2
1995.3333333333333,8.32,3.125000000000022,2
1995.4166666666667,7.96,3.1186440677966054,2
1995.5,7.57,3.0425963488843744,2
1995.5833333333333,7.61,2.8301886792452713,2
1995.6666666666667,7.86,2.6174496644295386,2
1995.75,7.64,2.54521098459477,2
1995.8333333333333,7.48,2.7443105756358666,2
1995.9166666666667,7.38,2.603471295060067,2
1996.0,7.2,2.5316455696202667,2
1996.0833333333333,7.03,2.7906976744185963,2
1996.1666666666667,7.08,2.717031146454607,2
1996.25,7.62,2.8439153439153486,2
1996.3333333333333,7.93,2.832674571805005,2
1996.4166666666667,8.07,2.827087442472065,2
1996.5,8.32,2.8215223097112663,2
1996.5833333333333,8.25,2.8833551769331667,2
1996.6666666666667,8.0,2.8122956180510084,2
1996.75,8.23,3.0045721750489918,2
1996.8333333333333,7.92,3.0618892508143203,2
1996.9166666666667,7.62,3.2530904359141077,2
1997.0,7.6,3.378817413905133,2
1997.0833333333333,7.82,3.0381383322559907,2
1997.1666666666667,7.65,3.0322580645161246,2
1997.25,7.9,2.7652733118971096,2
1997.3333333333333,8.14,2.434336963484962,2
1997.4166666666667,7.94,2.237851662404089,2
1997.5,7.69,2.233567326100827,2
1997.5833333333333,7.5,2.165605095541401,2
1997.6666666666667,7.48,2.2900763358778775,2
1997.75,7.43,2.21940393151554,2
1997.8333333333333,7.29,2.0859671302149163,2
1997.9166666666667,7.21,1.8903591682419618,2
1998.0,7.1,1.6970458830924073,2
1998.0833333333333,6.99,1.6311166875784044,2
1998.1666666666667,7.04,1.440200375704448,2
1998.25,7.13,1.3767209011263937,2
1998.3333333333333,7.14,1.4383989993745905,2
1998.4166666666667,7.14,1.6885553470919357,2
1998.5,7.0,1.6229712858926382,2
1998.5833333333333,6.95,1.74563591022443,2
1998.6666666666667,6.92,1.6169154228855787,2
1998.75,6.72,1.4267990074441794,2
1998.8333333333333,6.71,1.4860681114551078,2
1998.9166666666667,6.87,1.4842300556586308,2
1999.0,6.72,1.606922126081578,2
1999.0833333333333,6.79,1.6666666666666607,2
1999.1666666666667,6.81,1.6666666666666607,2
1999.25,7.04,1.7283950617283939,2
1999.3333333333333,6.92,2.281134401972884,2
1999.4166666666667,7.15,2.091020910209096,2
1999.5,7.55,1.9656019656019597,2
1999.5833333333333,7.63,2.1446078431372584,2
1999.6666666666667,7.94,2.2643818849449104,2
1999.75,7.82,2.629969418960254,2
1999.8333333333333,7.85,2.56253813300793,2
1999.9166666666667,7.74,2.6203534430225606,2
2000.0,7.91,2.676399026763998,2
2000.0833333333333,8.21,2.792956891317555,2
2000.1666666666667,8.33,3.2179720704310855,2
2000.25,8.24,3.762135922330101,2
2000.3333333333333,8.15,3.013863773357439,2
2000.4166666666667,8.52,3.1325301204819134,2
2000.5,8.29,3.7349397590361377,2
2000.5833333333333,8.15,3.5992801439711952,2
2000.6666666666667,8.03,3.3512866546977715,2
2000.75,7.91,3.45649582836709,2
2000.8333333333333,7.8,3.4503271861986873,2
2000.9166666666667,7.75,3.444180522565321,2
2001.0,7.38,3.4360189573459543,2
2001.0833333333333,7.03,3.7212049616065945,2
2001.1666666666667,7.05,3.529411764705892,2
2001.25,6.95,2.9824561403508643,2
2001.3333333333333,7.08,3.2182562902282053,2
2001.4166666666667,7.15,3.5630841121495394,2
2001.5,7.16,3.193960511033689,2
2001.5833333333333,7.13,2.7214823393167498,2
2001.6666666666667,6.95,2.7214823393167498,2
2001.75,6.82,2.5921658986175045,2
2001.8333333333333,6.62,2.127659574468077,2
2001.9166666666667,6.66,1.894374282433997,2
2002.0,7.07,1.603665521191311,2
2002.0833333333333,7.0,1.1958997722095743,2
2002.1666666666667,6.89,1.1363636363636465,2
2002.25,7.01,1.3628620102214661,2
2002.3333333333333,6.99,1.643990929705219,2
2002.4166666666667,6.81,1.2408347433727984,2
2002.5,6.65,1.0692177827799743,2
2002.5833333333333,6.49,1.465614430665152,2
2002.6666666666667,6.29,1.747463359639223,2
2002.75,6.09,1.516002245929271,2
2002.8333333333333,6.11,2.0270270270270174,2
2002.9166666666667,6.07,2.2535211267605604,2
2003.0,6.05,2.4802705749718212,2
2003.0833333333333,5.92,2.757456387169399,2
2003.1666666666667,5.84,3.146067415730336,2
2003.25,5.75,3.025210084033625,2
2003.3333333333333,5.81,2.175125488008911,2
2003.4166666666667,5.48,1.8941504178273005,2
2003.5,5.23,1.948775055679297,2
2003.5833333333333,5.63,2.055555555555544,2
2003.6666666666667,6.26,2.216066481994461,2
2003.75,6.15,2.378318584070782,2
2003.8333333333333,5.95,2.041942604856528,2
2003.9166666666667,5.93,1.9283746556473913,2
2004.0,5.88,2.0352035203520247,2
2004.0833333333333,5.74,2.026286966046009,2
2004.1666666666667,5.64,1.688453159041381,2
2004.25,5.45,1.7400761283306032,2
2004.3333333333333,5.83,2.2925764192139875,2
2004.4166666666667,6.27,2.8977583378895444,2
2004.5,6.29,3.1676679410158393,2
2004.5833333333333,6.06,2.939575394665228,2
2004.6666666666667,5.87,2.5474254742547275,2
2004.75,5.75,2.5391680172879516,2
2004.8333333333333,5.72,3.1909140075716547,2
2004.9166666666667,5.73,3.621621621621607,2
2005.0,5.75,3.3423180592991875,2
2005.0833333333333,5.71,2.8448738593666034,2
2005.1666666666667,5.63,3.0530262453133394,2
2005.25,5.93,3.2068412613575736,2
2005.3333333333333,5.86,3.3617929562433257,2
2005.4166666666667,5.72,2.869287991498415,2
2005.5,5.58,2.541026998411855,2
2005.5833333333333,5.7,3.067160232681121,2
2005.6666666666667,5.82,3.6469344608879517,2
2005.75,5.77,4.741833508956805,2
2005.8333333333333,6.07,4.350104821802936,2
2005.9166666666667,6.33,3.3385498174230532,2
2006.0,6.27,3.3385498174230532,2
2006.0833333333333,6.15,4.018789144050117,2
2006.1666666666667,6.25,3.63825363825363,2
2006.25,6.32,3.4179181771103018,2
2006.3333333333333,6.51,3.613835828600931,2
2006.4166666666667,6.6,3.9772727272727293,2
2006.5,6.68,4.1817243159525175,2
2006.5833333333333,6.76,4.104669061056954,2
2006.6666666666667,6.52,3.926568077511483,2
2006.75,6.4,2.012072434607637,2
2006.8333333333333,6.36,1.4063284781516971,2
2006.9166666666667,6.24,1.9687026754164672,2
2007.0,6.14,2.5239777889954462,2
2007.0833333333333,6.22,2.075765178123423,2
2007.1666666666667,6.29,2.420260782347028,2
2007.25,6.16,2.798197295943927,2
2007.3333333333333,6.18,2.5929247633283525,2
2007.4166666666667,6.26,2.709885742672613,2
2007.5,6.66,2.692765113974227,2
2007.5833333333333,6.7,2.3178905864958077,2
2007.6666666666667,6.57,1.897448478900876,2
2007.75,6.38,2.8338264299802685,2
2007.8333333333333,6.38,3.610698365527476,2
2007.9166666666667,6.21,4.373267326732666,2
2008.0,6.1,4.108813392417532,2
2008.0833333333333,5.76,4.294695655165981,2
2008.1666666666667,5.92,4.142959270611968,2
2008.25,5.97,3.9749035501344343,2
2008.3333333333333,5.92,3.9037609759888126,2
2008.4166666666667,6.04,4.088413823123993,2
2008.5,6.32,4.935966105947864,2
2008.5833333333333,6.43,5.497512078341837,2
2008.6666666666667,6.48,5.308017162091239,2
2008.75,6.04,4.953319875136075,2
2008.8333333333333,6.2,3.7310578899565128,2
2008.9166666666667,6.09,1.0999174706166848,0
2009.0,5.33,-0.02222800255385904,0
2009.0833333333333,5.06,-0.11358601902212717,0
2009.1666666666667,5.13,0.008463140671510772,0
2009.25,5.0,-0.4464787676623838,0
2009.3333333333333,4.81,-0.5763244243767063,0
2009.4166666666667,4.86,-1.015761495855172,0
2009.5,5.42,-1.2291746182109153,0
2009.5833333333333,5.22,-1.9587610037622771,0
2009.6666666666667,5.19,-1.4838355663267633,0
2009.75,5.06,-1.377942862886472,0
2009.8333333333333,4.95,-0.22396829420033848,0
2009.9166666666667,4.88,1.9145871744709275,0
2010.0,4.93,2.8141231232083674,0
2010.0833333333333,5.03,2.6211113889767157,0
2010.1666666666667,4.99,2.151336357866529,0
2010.25,4.97,2.2861714393279886,0
2010.3333333333333,5.1,2.2067707525304403,0
2010.4166666666667,4.89,2.003548929218568,0
2010.5,4.74,1.1215605940686268,0
2010.5833333333333,4.56,1.3407784804821077,0
2010.6666666666667,4.43,1.1501775395112546,0
2010.75,4.35,1.1183122472331775,0
2010.8333333333333,4.23,1.1666951489314625,0
2010.9166666666667,4.3,1.084544776600338,0
2011.0,4.71,1.437793022217937,0
2011.0833333333333,4.76,1.7007834915029774,0
2011.1666666666667,4.95,2.124898173333145,0
2011.25,4.84,2.619241510354109,0
2011.3333333333333,4.84,3.0772344447868694,0
2011.4166666666667,4.64,3.4589718808964998,0
2011.5,4.51,3.5023181506360412,0
2011.5833333333333,4.55,3.5798809769996165,0
2011.6666666666667,4.27,3.75499603070808,0
2011.75,4.11,3.812621692818685,0
2011.8333333333333,4.07,3.5222681306640524,0
2011.9166666666667,3.99,3.451432214581729,0
2012.0,3.96,3.062066838419386,0
2012.0833333333333,3.92,3.0087663379855023,0
2012.1666666666667,3.89,2.8981784423473878,0
2012.25,3.95,2.5828752813320977,0
2012.3333333333333,3.91,2.2731633741348567,0
2012.4166666666667,3.8,1.7379429374660749,0
2012.5,3.68,1.653870448297634,0
2012.5833333333333,3.55,1.4175114798464783,0
2012.6666666666667,3.6,1.6859349154821235,0
2012.75,3.5,1.9497168982819613,0
2012.8333333333333,3.38,2.1556780595369363,0
2012.9166666666667,3.35,1.7960197033926262,0
2013.0,3.35,1.7595049796895523,0
2013.0833333333333,3.41,1.684061762098299,0
2013.1666666666667,3.53,2.0181404902574807,0
2013.25,3.57,1.5187472411246183,0
2013.3333333333333,3.45,1.138808047576867,0
2013.4166666666667,3.54,1.3903888279197085,0
2013.5,4.07,1.7157935271568725,0
2013.5833333333333,4.37,1.885471805415806,0
2013.6666666666667,4.46,1.538809488600279,0
2013.75,4.49,1.0947341081747997,0
2013.8333333333333,4.19,0.8767991434911471,0
2013.9166666666667,4.26,1.2328701961954458,0
2014.0,4.46,1.5128383667573297,0
2014.0833333333333,4.43,1.557758795574915,0
2014.1666666666667,4.3,1.1204746347724948,0
2014.25,4.34,1.6126949139408042,0
2014.3333333333333,4.34,2.015125303606169,0
2014.4166666666667,4.19,2.166947687079812,0
2014.5,4.16,2.0589816945944195,0
2014.5833333333333,4.13,1.9742378703305974,0
2014.6666666666667,4.12,1.7150983482969062,0
2014.75,4.16,1.6840509711232077,0
2014.8333333333333,4.04,1.6095417021513292,0
2014.9166666666667,4.0,1.231524989320798,0
2015.0,3.86,0.6531213919623191,0
2015.0833333333333,3.71,-0.22993097820542818,0
2015.1666666666667,3.71,-0.08703146293520536,0
2015.25,3.77,-0.022031284423873476,0
2015.3333333333333,3.67,-0.10403098939391064,0
2015.4166666666667,3.84,0.03503321824429584,0
2015.5,3.98,0.1795718097550525,0
2015.5833333333333,4.05,0.22568611104094582,0
2015.6666666666667,3.91,0.2413037985344868,0
2015.75,3.89,0.008842961634170088,0
2015.8333333333333,3.8,0.12761656067050708,0
2015.9166666666667,3.94,0.4363182169185187,0
2016.0,3.96,0.6387247515364791,0
2016.0833333333333,3.87,1.2375025026943876,0
2016.1666666666667,3.66,0.8472775790126619,0
2016.25,3.69,0.8916160965521946,0
2016.3333333333333,3.61,1.1726257503534843,0
2016.4166666666667,3.6,1.0784764621246223,0
2016.5,3.57,1.0792865347959424,0
2016.5833333333333,3.44,0.8683633430518256,0
2016.6666666666667,3.44,1.0553158595656864,0
2016.75,3.46,1.5486446201652182,0
2016.8333333333333,3.47,1.685924966243646,0
2016.9166666666667,3.77,1.6843334719788938,0
2017.0,4.2,2.0507989115119862,0
2017.0833333333333,4.15,2.5103933482571117,0
2017.1666666666667,4.17,2.8103616813294208,0
2017.25,4.2,2.44119623655914,0
2017.3333333333333,4.05,2.176223471915395,0
2017.4166666666667,4.01,1.8563431667619756,0
2017.5,3.9,1.640565809959127,0
2017.5833333333333,3.97,1.7251073506566073,0
2017.6666666666667,3.88,1.92812155729698,0
2017.75,3.81,2.1805652303711787,0
2017.8333333333333,3.9,2.020757753132485,0
2017.9166666666667,3.92,2.172493864295566,0
2018.0,3.95,2.129930719552253,0
2018.0833333333333,4.03,2.151318868063945,0
2018.1666666666667,4.33,2.263468931091861,0
2018.25,4.44,2.3309497646499366,0
2018.3333333333333,4.47,2.4709963021052994,0
2018.4166666666667,4.59,2.781921607842497,0
2018.5,4.57,2.8075506935940187,0
2018.5833333333333,4.53,2.854124785561929,0
2018.6666666666667,4.55,2.6429238568742575,0
2018.75,4.63,2.332055105808828,0
2018.8333333333333,4.83,2.492032470218053,0
2018.9166666666667,4.87,2.147328577667773,0
2019.0,4.64,2.0023809043401064,0
2019.0833333333333,4.46,1.4875893578291333,0
2019.1666666666667,4.37,1.5188615351321877,0
2019.25,4.27,1.8831863513063984,0
2019.3333333333333,4.14,2.000583470209061,0
2019.4166666666667,4.07,1.7959105553606136,0
2019.5,3.8,1.671194894390049,0
2019.5833333333333,3.77,1.826331335037068,0
2019.6666666666667,3.62,1.7376412106666406,0
2019.75,3.61,1.6844977040391562,0
2019.8333333333333,3.69,1.7339736996186295,0
2019.9166666666667,3.7,2.092290394862917,0
2020.0,3.72,2.3195274699624457,0
2020.0833333333333,3.62,2.599767976845202,0
2020.1666666666667,3.47,2.3413166797595197,0
2020.25,3.45,1.4940399642909163,0
2020.3333333333333,3.31,0.3130472940411133,0
2020.4166666666667,3.23,0.1982013035848551,0
2020.5,3.16,0.7166562831830481,0
2020.5833333333333,3.02,0.9968647625897997,0
2020.6666666666667,2.94,1.2810698495523853,0
2020.75,2.89,1.3910228912373812,0
2020.8333333333333,2.83,1.2303863428671624,0
2020.9166666666667,2.77,1.1757452138405844,0
2021.0,2.68,1.3204191315779434,0
2021.0833333333333,2.74,1.3738437137002402,0
2021.1666666666667,2.81,1.6698167791706853,0
2021.25,3.08,2.6678187820641908,0
2021.3333333333333,3.06,4.133077115360573,0
2021.4166666666667,2.96,4.918257089467626,0
2021.5,2.98,5.295632620349999,0
2021.5833333333333,2.87,5.245169381309234,0
2021.6666666666667,2.84,5.152015301793966,0
2021.75,2.9,5.351215590949132,0
2021.8333333333333,3.07,6.235042390298062,0
2021.9166666666667,3.07,6.901970403700863,0
2022.0,3.1,7.174340285065539,0
2022.0833333333333,3.45,7.558805726967832,0
2022.1666666666667,3.76,7.937278766517819,0
2022.25,4.17,8.572204966013853,0
2022.3333333333333,4.98,8.231750770777225,0
2022.4166666666667,5.23,8.538171195642065,0
2022.5,5.52,8.979361103105798,0
2022.5833333333333,5.41,8.462576727730099,0
2022.6666666666667,5.22,8.222579178218826,0
2022.75,6.11,8.192106896425821,0
2022.8333333333333,6.9,7.758813957693,0
